Customer ID,actual_future_spend,purchase_probability,predicted_spend_if_buying,expected_clv,clv_tier,recency,frequency,monetary_total,monetary_avg,tenure,avg_basket_size,product_diversity,spend_per_tenure_day,purchase_rate_per_month
17094,0.0,0.2736202922194676,310.284099322111,84.90002592757031,Medium,231,2,402.20000000000005,22.34444444444445,333,11.777777777777779,18,1.207807807807808,0.1801801801801802
18166,0.0,0.14270125190376504,285.66764918974224,40.76513116778179,Low,533,1,175.5,17.55,533,9.0,10,0.32926829268292684,0.056285178236397754
13674,0.0,0.26897511407206515,291.88473741592514,78.50973054234325,Medium,342,1,240.68,17.19142857142857,342,7.285714285714286,14,0.7037426900584796,0.08771929824561403
15491,0.0,0.8288034432209048,904.5766333859198,749.7162284074244,Top,4,6,3100.09,20.130454545454548,145,10.688311688311689,108,21.37993103448276,1.2413793103448276
16134,334.56,0.43598293547822187,599.760339087497,261.48527321878066,High,268,4,1810.78,18.66783505154639,450,14.68041237113402,71,4.023955555555555,0.26666666666666666
15082,0.0,0.13545448268960594,195.303007343602,26.454667827451917,Low,578,1,93.35000000000001,15.558333333333335,578,7.166666666666667,6,0.1615051903114187,0.051903114186851215
14457,0.0,0.2205936229025719,142.02721805168864,31.330298580795553,Low,220,1,113.64,28.41,220,22.0,4,0.5165454545454545,0.13636363636363638
12638,671.6899999999999,0.13545448268960594,329.1051478470797,44.57876755211246,Low,549,1,249.8,27.755555555555556,549,9.555555555555555,9,0.4550091074681239,0.0546448087431694
14058,0.0,0.17427586456913055,287.47815785439496,50.100504504815675,Low,372,2,469.19,19.549583333333334,440,8.791666666666666,23,1.066340909090909,0.13636363636363638
18204,626.3799999999999,0.7215950241307275,725.1685675560341,523.2780300044415,Top,19,2,1367.32,9.908115942028985,101,6.608695652173913,113,13.537821782178217,0.594059405940594
16781,0.0,0.28196231719541787,339.43279666905596,95.70725788092814,Medium,281,2,934.25,16.683035714285715,578,5.446428571428571,36,1.616349480968858,0.10380622837370243
17401,0.0,0.13743348930177485,190.74634757126012,26.214936118287405,Low,450,1,114.85,9.570833333333333,450,2.8333333333333335,11,0.2552222222222222,0.06666666666666667
17756,0.0,0.4124536557215955,312.2843115431617,128.80280592047868,Medium,285,3,733.7,8.631764705882354,303,4.705882352941177,54,2.4214521452145217,0.297029702970297
14596,0.0,0.1418629908366305,306.2127736235544,43.44025989861751,Low,536,1,229.47,4.025789473684211,536,1.3859649122807018,50,0.42811567164179104,0.055970149253731345
15150,1744.8500000000006,0.788922058571516,1158.1537895864901,913.6930718229762,Top,18,8,7256.2300000000005,15.53796573875803,453,10.704496788008566,441,16.018167770419428,0.5298013245033113
13363,992.5000000000002,0.3054779856982702,437.1166198548514,133.52950454849653,High,319,1,731.36,17.413333333333334,319,10.380952380952381,42,2.292664576802508,0.09404388714733543
17534,223.35999999999996,0.3755811249244297,457.54172649406377,171.8440363365062,High,360,4,1445.47,17.415301204819276,561,9.120481927710843,69,2.576595365418895,0.21390374331550802
13395,0.0,0.5205886596398763,426.33178599675,221.9434930339227,High,94,3,1180.23,14.57074074074074,330,20.493827160493826,77,3.5764545454545456,0.2727272727272727
18081,135.4,0.45001892604043287,315.28586352634056,141.88460569985426,High,22,2,208.05,20.805,43,5.5,7,4.838372093023256,1.3953488372093024
16442,179.7599999999999,0.48571737079250443,220.19441825920072,106.952253900044,Medium,137,4,719.71,4.043314606741573,636,2.758426966292135,165,1.131619496855346,0.18867924528301888
16541,0.0,0.15577234865007206,320.3909446499153,49.908049934332546,Low,644,1,424.03,11.158684210526316,644,4.552631578947368,38,0.6584316770186335,0.04658385093167702
17243,4222.689999999998,0.8503729996065227,2079.4764520971853,1768.330628181013,Top,2,59,16667.170000000002,16.903823529411767,647,6.45131845841785,321,25.760695517774344,2.7357032457496135
17633,676.2299999999998,0.6791859095951092,442.17796690377725,300.32104465445803,High,12,5,1381.16,21.580625,298,8.28125,56,4.6347651006711414,0.5033557046979865
15183,0.0,0.2816937245509211,319.0964042590174,89.88745460652902,Medium,457,3,639.93,16.840263157894736,494,7.815789473684211,33,1.295404858299595,0.1821862348178138
13029,474.3,0.5209858557625654,501.8661696968227,261.46517589778006,High,48,4,1453.0,103.78571428571429,432,10.857142857142858,11,3.363425925925926,0.2777777777777778
12615,1656.4499999999994,0.6574280343647142,796.0507145554589,523.3460565248215,Top,77,5,4084.53,20.839438775510207,540,12.010204081632653,167,7.563944444444445,0.2777777777777778
15369,0.0,0.2484509619787547,1330.1942138981453,330.4880320615676,High,401,11,6251.26,105.9535593220339,641,55.728813559322035,44,9.75235569422777,0.514820592823713
16821,0.0,0.214120641793762,157.12006054845958,33.64264820331091,Low,291,1,113.35,16.192857142857143,291,1.8571428571428572,7,0.3895189003436426,0.10309278350515465
17175,311.06000000000006,0.6508110068680647,517.0615814655744,336.5093684464043,Top,50,3,1132.6299999999999,20.225535714285712,205,11.5,42,5.525024390243902,0.43902439024390244
15888,168.31000000000003,0.24098988374753863,208.8897413030115,50.34031447266616,Low,310,2,260.85,9.661111111111111,436,2.3333333333333335,24,0.5982798165137615,0.13761467889908258
14714,160.18999999999997,0.34464130630156176,320.6326490122088,110.5032549984978,Medium,316,3,746.05,8.988554216867469,597,4.975903614457831,59,1.2496649916247906,0.15075376884422112
16749,0.0,0.16412774702431784,1141.2321198455693,187.30785666203957,High,500,2,4387.08,56.975064935064935,633,26.98701298701299,53,6.930616113744076,0.0947867298578199
13815,1049.6099999999994,0.6624721887459784,1320.1176208641334,874.541209695996,Top,81,6,6426.13,20.335854430379747,575,15.145569620253164,188,11.175878260869565,0.31304347826086953
16317,0.0,0.6554076034835347,619.0470665743796,405.7281543470263,Top,29,5,2192.51,18.73940170940171,494,10.564102564102564,103,4.438279352226721,0.3036437246963563
14625,0.0,0.7984206197780774,719.0477450966255,574.1025462900767,Top,105,11,4497.88,16.90932330827068,632,8.101503759398497,167,7.116898734177215,0.5221518987341772
13906,0.0,0.18778727557171637,179.16542054159663,33.64498620016726,Low,318,1,42.0,42.0,318,100.0,1,0.1320754716981132,0.09433962264150944
17323,383.81999999999994,0.7342589003915947,290.5583341679883,213.3450429458006,High,34,9,1181.77,4.5628185328185324,608,4.525096525096525,147,1.943700657894737,0.4440789473684211
18153,0.0,0.13262452160339566,296.1433678190822,39.275872483024216,Low,568,1,246.22,14.483529411764707,568,11.764705882352942,17,0.43348591549295773,0.0528169014084507
13214,0.0,0.3769817492266873,694.3380144817421,261.7527592539121,High,327,7,3264.23,14.254279475982532,555,12.951965065502183,207,5.881495495495495,0.3783783783783784
14956,0.0,0.24932375814386734,715.9337471829688,178.49929242967917,High,330,1,1325.0,331.25,330,625.0,4,4.015151515151516,0.09090909090909091
14579,0.0,0.22530913254469465,227.87265608299236,51.34179047271454,Low,341,1,105.56,4.2224,341,2.24,24,0.3095601173020528,0.0879765395894428
17109,420.45000000000016,0.4037699539076124,328.0212305243356,132.44511712952928,High,141,4,875.01,11.51328947368421,407,5.894736842105263,70,2.14990171990172,0.29484029484029484
16115,736.2900000000003,0.718159691992125,367.63986458075743,264.0241319113433,High,26,9,1838.85,5.8376190476190475,484,3.806349206349206,192,3.799276859504132,0.5578512396694215
13156,0.0,0.317716109334936,508.31942830590896,161.50127106071233,High,294,3,1586.54,15.255192307692308,585,8.788461538461538,94,2.712034188034188,0.15384615384615385
15764,3.3499999999999996,0.7864042497290739,981.7481075947759,772.0508839760078,Top,16,7,4499.73,18.217530364372468,387,11.914979757085021,187,11.62720930232558,0.5426356589147286
16205,649.0300000000002,0.5018674793123441,370.2057714632656,185.79423735115083,High,89,4,1181.58,9.15953488372093,452,7.767441860465116,109,2.6141150442477876,0.26548672566371684
15052,0.0,0.28199925207785737,220.64675956119012,62.22222116965844,Low,228,1,215.78,7.192666666666667,228,2.7333333333333334,27,0.9464035087719298,0.13157894736842105
14610,0.0,0.207763846929709,158.98754447321,33.0318638536623,Low,305,2,24.35,2.435,423,1.5,10,0.057565011820330976,0.14184397163120568
15338,0.0,0.16117510873179933,278.8450719019319,44.94288478312027,Low,586,1,283.43,4.723833333333333,586,2.5,56,0.4836689419795222,0.051194539249146756
12347,1519.14,0.7830031624328929,822.9749464920259,644.3919857062971,Top,39,6,4114.18,21.098358974358977,313,12.4,107,13.144345047923323,0.5750798722044729
12864,0.0,0.2980876117493751,198.49313062573827,59.16834325688306,Low,47,2,299.57,42.79571428571428,417,63.857142857142854,5,0.7183932853717027,0.14388489208633093
13494,0.0,0.26421098840187546,317.5622243247784,83.9034291679478,Medium,221,1,316.26000000000005,17.570000000000004,221,9.0,18,1.4310407239819007,0.13574660633484165
15389,0.0,0.38788426510386537,548.115346989367,212.6053185591208,High,81,5,2733.8,455.6333333333334,591,656.6666666666666,2,4.625719120135364,0.25380710659898476
14779,0.0,0.3216084576940583,268.6622893103371,86.4040645056524,Medium,190,3,386.15,9.418292682926829,233,2.048780487804878,40,1.6572961373390558,0.38626609442060084
17367,0.0,0.25807591076321296,281.7394546960024,72.71016636860179,Medium,147,1,168.4,4.952941176470588,147,4.411764705882353,33,1.1455782312925171,0.2040816326530612
14372,0.0,0.3207385106538735,371.5037223331482,119.15555060350411,Medium,352,2,860.08,22.633684210526315,508,9.947368421052632,36,1.6930708661417324,0.11811023622047244
16429,0.0,0.4823460020345193,562.4801465879805,271.3100499305027,High,15,1,284.55,142.275,15,4.5,2,18.970000000000002,2.0
13599,2839.829999999999,0.8364856022810923,1083.257824760812,906.1295739707537,Top,66,20,7327.8,29.428915662650603,648,19.0,146,11.308333333333334,0.9259259259259258
16463,1103.0300000000004,0.33582742735070836,324.0937109150655,108.83955715715064,Medium,113,1,319.37,16.80894736842105,113,9.421052631578947,19,2.826283185840708,0.26548672566371684
17852,114.34000000000005,0.3551570790071976,264.26931499521015,93.85711798493185,Medium,298,3,548.87,6.382209302325581,640,3.755813953488372,62,0.857609375,0.140625
16021,0.0,0.35727818251977833,293.79901729390224,104.96797892486231,Medium,304,2,532.25,3.670689655172414,454,2.0482758620689654,117,1.1723568281938326,0.13215859030837004
14976,230.89999999999992,0.6344495136532213,255.33599785085568,161.99779965463534,High,10,4,559.96,10.36962962962963,236,3.0,38,2.3727118644067797,0.5084745762711864
16609,2783.420000000001,0.7895933633590111,859.155452505618,678.383443392144,Top,44,5,2710.04,17.59766233766234,162,8.084415584415584,103,16.72864197530864,0.9259259259259258
17890,0.0,0.41106537389642606,350.7426128194047,144.178143280018,High,232,2,602.09,6.405212765957447,270,4.425531914893617,88,2.229962962962963,0.2222222222222222
16399,230.16000000000005,0.32817246882326806,282.19019007125223,92.6070513533901,Medium,144,2,411.66,5.798028169014085,298,4.943661971830986,65,1.3814093959731544,0.20134228187919462
12626,1846.4800000000002,0.7765068279226273,1061.1578137405,823.9962878729457,Top,22,6,4774.0,23.174757281553397,236,11.344660194174757,170,20.228813559322035,0.7627118644067797
15722,797.7599999999999,0.7366494059071564,861.4484591523777,634.5854956542344,Top,18,9,4460.34,27.877125,549,11.5625,84,8.12448087431694,0.4918032786885246
15996,152.82000000000005,0.7035638541604189,457.5996510271405,321.9505741391177,High,25,6,1534.08,7.907628865979381,306,3.6237113402061856,128,5.013333333333333,0.5882352941176471
16053,387.76000000000005,0.6581206499408598,772.7760039229935,508.5798459605009,Top,31,5,3247.08,18.878372093023255,520,13.238372093023257,153,6.244384615384615,0.2884615384615385
14748,296.98,0.8067968960013889,588.8843475632283,475.11006371781565,Top,33,9,2855.34,16.131864406779663,554,14.63276836158192,118,5.154043321299639,0.4873646209386282
13175,0.0,0.17894369892679013,371.91144220052496,66.55120914055905,Low,491,2,831.45,18.075,645,9.195652173913043,40,1.2890697674418605,0.09302325581395349
12977,0.0,0.4904070550974531,237.03873888643886,116.24546988131262,Medium,65,4,517.63,8.773389830508474,420,2.2203389830508473,54,1.2324523809523809,0.2857142857142857
17009,0.0,0.14371300042082746,337.479343093432,48.500168976006975,Low,460,1,242.06,22.005454545454544,460,30.545454545454547,10,0.5262173913043479,0.06521739130434782
15734,0.0,0.4765448511107738,626.6730529912276,298.63781673283864,High,24,4,2263.3,52.63488372093024,456,12.0,36,4.963377192982456,0.2631578947368421
16254,0.0,0.31525403150621767,390.95712766770913,123.25081064333634,Medium,287,3,985.14,13.1352,541,7.32,65,1.8209611829944548,0.16635859519408502
17364,1847.37,0.8352114152946432,1663.2049457790224,1389.1277566891476,Top,46,23,10223.05,13.946862210095498,641,8.612551159618008,396,15.948595943837752,1.076443057722309
15033,957.5699999999999,0.7081071938981655,613.7851876256875,434.6257068658846,Top,18,6,1629.1,5.797508896797153,238,3.2597864768683276,203,6.844957983193277,0.7563025210084033
16496,414.4800000000001,0.6433764394614782,544.8170290213029,350.5224402897067,Top,117,5,1916.29,16.80956140350877,418,12.605263157894736,101,4.584425837320574,0.3588516746411483
17397,696.4099999999997,0.29072855929746405,370.5272792694716,107.7228620824226,Medium,325,1,536.77,11.66891304347826,325,9.630434782608695,44,1.6516,0.0923076923076923
13034,476.91000000000014,0.3157080965628775,259.77625042926275,82.01346555526393,Medium,278,2,445.77,15.371379310344826,310,9.275862068965518,16,1.4379677419354837,0.1935483870967742
13258,473.9599999999999,0.41808140212882905,326.4981090790569,136.50278723618348,High,114,3,561.22,24.40086956521739,310,10.695652173913043,14,1.8103870967741937,0.29032258064516125
13383,0.0,0.15065277329724183,398.3881899452378,60.01828566411843,Low,453,1,305.28000000000003,305.28000000000003,453,288.0,1,0.6739072847682119,0.06622516556291391
16266,100.76999999999998,0.7136705538406648,337.7204809325356,241.02116267045838,High,25,13,1657.18,16.91,582,7.612244897959184,67,2.847388316151203,0.6701030927835052
17312,0.0,0.5749706005310802,488.8743407790743,281.0883733019803,High,48,3,644.3,46.021428571428565,68,26.571428571428573,11,9.475,1.3235294117647058
12673,389.61999999999983,0.3369739122980986,324.24989436493394,109.26375546639699,Medium,236,2,840.4,15.28,311,9.454545454545455,52,2.702250803858521,0.19292604501607716
15222,0.0,0.6276491215446814,595.5843274027081,373.8179799000897,Top,228,11,3550.91,25.73123188405797,632,32.30434782608695,98,5.618528481012658,0.5221518987341772
14325,0.0,0.13456861775482515,321.0002782851634,43.196563747748655,Low,479,1,245.48000000000002,13.637777777777778,479,17.77777777777778,18,0.5124843423799583,0.06263048016701461
13663,0.0,0.5742494866541129,530.4795215022995,304.6275929032149,High,88,5,2047.51,20.681919191919192,556,9.02020202020202,87,3.6825719424460432,0.2697841726618705
13128,0.0,0.1315116390548853,411.56726522727627,54.1258856313758,Low,540,1,263.5,263.5,540,31.0,1,0.487962962962963,0.05555555555555555
15737,307.1899999999999,0.6571299500414911,436.0879973514749,286.5664839132686,High,57,5,897.9300000000001,16.628333333333334,152,8.24074074074074,43,5.907434210526316,0.986842105263158
15376,244.33999999999995,0.6343678934387439,531.4727899382802,337.14927417315886,Top,26,2,989.02,9.69627450980392,131,5.264705882352941,94,7.549770992366412,0.45801526717557256
13379,436.2700000000001,0.5308316095305161,208.29493381571476,110.56953497444819,Medium,46,1,136.29,10.483846153846153,46,12.76923076923077,13,2.9628260869565217,0.6521739130434783
16008,339.62999999999994,0.7605115280906297,951.3943483707066,723.5463696961949,Top,114,13,5044.5,22.222466960352424,540,13.325991189427313,58,9.341666666666667,0.7222222222222222
13281,0.0,0.33359142615723064,368.5596152977366,122.94832769113223,Medium,348,1,350.85,15.947727272727274,348,9.136363636363637,22,1.0081896551724139,0.08620689655172414
17926,0.0,0.5236865300640404,366.6243393101558,191.99622809035685,High,42,5,1035.49,23.533863636363638,488,13.0,27,2.121905737704918,0.3073770491803279
17837,1216.8700000000006,0.6137816485288228,395.4879467217035,242.74324391212642,High,57,3,376.51,11.409393939393938,72,3.090909090909091,23,5.229305555555555,1.25
14151,0.0,0.2465148265212492,280.6040010782181,69.17304664696536,Low,582,2,679.45,15.442045454545456,626,9.204545454545455,44,1.0853833865814697,0.09584664536741214
14823,0.0,0.5866486446718853,349.5809073093101,205.0811654761747,High,89,3,321.43,4.591857142857143,104,1.2571428571428571,56,3.090673076923077,0.8653846153846153
13544,168.49999999999994,0.4858427347156047,235.34857510461225,114.3423953402457,Medium,150,5,660.5,3.0022727272727274,554,1.3909090909090909,186,1.1922382671480145,0.27075812274368233
15932,609.9199999999998,0.7191014010346916,720.7301013887931,518.2780256765564,Top,17,6,1885.95,24.492857142857144,198,19.5974025974026,65,9.525,0.9090909090909092
18040,118.20000000000002,0.2759642340250911,241.87096612257497,66.74773589892517,Low,155,1,239.0,19.916666666666668,155,8.0,12,1.5419354838709678,0.1935483870967742
14803,0.0,0.5727067977352648,339.8709105679874,194.6463808347606,High,71,3,845.55,19.217045454545453,201,8.409090909090908,35,4.206716417910448,0.44776119402985076
16617,0.0,0.236450630627468,201.13029233886047,47.55738446181055,Low,145,1,151.85,30.369999999999997,145,18.2,5,1.0472413793103448,0.20689655172413796
17486,0.0,0.2705444931421823,338.8199562153617,91.66587332074143,Medium,170,1,396.87,16.53625,170,7.958333333333333,24,2.3345294117647057,0.1764705882352941
13570,0.0,0.28675280893500255,271.47756559636855,77.84695449759509,Medium,152,1,239.49,8.870000000000001,152,5.962962962962963,27,1.5755921052631578,0.19736842105263158
17377,2055.5400000000004,0.8255943215257115,1953.2136460269153,1612.5620948863525,Top,35,67,16263.87,10.699914473684212,647,4.34671052631579,436,25.137357032457498,3.106646058732612
16701,1347.8799999999992,0.836395869557237,1336.2380259233207,1117.6239656275816,Top,39,23,8568.85,35.55539419087137,647,39.87966804979253,135,13.243972179289027,1.0664605873261206
13013,1124.8500000000006,0.8595285973202126,1773.8505849428175,1524.6753051315386,Top,2,25,11500.92,22.595127701375247,635,11.781925343811395,271,18.11168503937008,1.1811023622047243
16208,166.66999999999993,0.6282176335575523,591.1023079568939,371.34089309508744,Top,198,9,3273.78,14.42193832599119,562,6.392070484581498,164,5.825231316725979,0.48042704626334515
13374,0.0,0.2777724151703691,289.65822900217836,80.45906584390694,Medium,324,2,422.8,24.870588235294118,359,7.9411764705882355,17,1.177715877437326,0.1671309192200557
16089,0.0,0.28326144340759174,222.94438443134737,63.15154813364048,Low,295,2,271.44,5.4288,418,2.44,42,0.649377990430622,0.14354066985645933
16048,0.0,0.32415880483195336,366.6243393101558,118.84450765308463,Medium,282,4,1075.23,24.437045454545455,459,12.931818181818182,30,2.3425490196078433,0.26143790849673204
15726,0.0,0.26580345795193516,315.46619959238603,83.85200671861156,Medium,299,1,321.91,13.99608695652174,299,5.3478260869565215,23,1.0766220735785954,0.10033444816053512
12946,0.0,0.26580345795193516,366.4335427715451,97.39930277825502,Medium,346,1,324.45,16.2225,346,7.45,20,0.9377167630057803,0.08670520231213873
13624,0.0,0.32037941947782717,471.11220947547775,150.93465618067006,High,297,1,462.08,21.003636363636364,297,37.27272727272727,22,1.5558249158249158,0.10101010101010101
14724,0.0,0.15484639158671668,316.73100868476195,49.04465379845641,Low,499,1,345.25,8.029069767441861,499,4.348837209302325,40,0.6918837675350702,0.06012024048096193
17990,0.0,0.45887239565351795,415.15634734234277,190.50378767574483,High,146,6,1527.6100000000001,26.800175438596494,641,13.631578947368421,40,2.383166926677067,0.28081123244929795
13113,1458.8999999999999,0.8344433035134833,2732.0790192622276,2279.7650422930506,Top,23,33,17166.83,46.64899456521739,530,11.184782608695652,165,32.39024528301887,1.8679245283018866
17923,0.0,0.280818025036098,251.4754501344454,70.6188392518187,Medium,191,3,497.0,165.66666666666666,453,46.666666666666664,2,1.0971302428256071,0.19867549668874174
12477,4385.709999999997,0.6569329165694974,2902.02604350668,1906.4364327214823,Top,10,6,15890.66,34.32107991360691,532,10.764578833693305,276,29.86966165413534,0.3383458646616541
13916,0.0,0.27242810091020253,439.18031906288905,119.64506027943969,Medium,373,4,1275.81,17.240675675675675,585,9.094594594594595,72,2.180871794871795,0.20512820512820512
14075,634.34,0.35164310045287145,368.69348828426644,129.6485213370639,Medium,170,4,1100.53,19.65232142857143,450,18.035714285714285,48,2.445622222222222,0.26666666666666666
15014,142.44,0.30058174158782663,170.13096364660063,51.13826135091044,Low,85,1,117.72999999999999,39.24333333333333,85,22.666666666666668,2,1.3850588235294117,0.3529411764705882
14403,0.0,0.5434537102679331,628.6833181000287,341.6602818050158,Top,39,6,1880.51,75.2204,548,29.48,20,3.4315875912408758,0.3284671532846716
13516,1243.41,0.3200809181164157,299.93307506223107,96.00285403939874,Medium,148,2,441.85,18.410416666666666,327,7.708333333333333,22,1.3512232415902141,0.18348623853211007
12712,483.0500000000001,0.8412604825108067,1091.9117454142254,918.5822018063883,Top,16,19,6710.610000000001,26.111322957198446,640,8.67704280155642,123,10.485328125,0.890625
16418,306.9100000000001,0.5994790460222423,296.36754831318206,177.6661351347372,High,2,4,795.03,6.7375423728813555,332,3.9491525423728815,94,2.3946686746987953,0.3614457831325301
17855,0.0,0.26580345795193516,314.8275664114284,83.68225581075018,Medium,282,1,417.94,12.292352941176471,282,11.588235294117647,17,1.4820567375886524,0.10638297872340426
13734,0.0,0.17036994375974782,1775.6596094253705,302.51902779425615,High,418,4,6701.640000000001,239.34428571428575,512,10.821428571428571,24,13.089140625000002,0.234375
18151,0.0,0.6302761445861508,524.8053155850265,330.77227096524865,Top,44,6,1879.44,17.730566037735848,555,9.30188679245283,99,3.3863783783783785,0.32432432432432434
17976,0.0,0.37416161081836125,420.3501427712506,157.27888652701927,High,281,1,706.38,5.433692307692308,281,1.6307692307692307,56,2.5138078291814945,0.10676156583629892
12818,0.0,0.30574205177839237,1106.7066617450741,338.36676547875425,Top,171,1,1542.08,110.14857142857143,171,66.35714285714286,14,9.018011695906432,0.17543859649122806
15388,0.0,0.2314765249034451,208.53890715878575,48.271861536277896,Low,179,1,140.54,14.053999999999998,179,8.8,10,0.7851396648044693,0.16759776536312848
15122,0.0,0.8082234876990103,776.9640251676485,627.9605742376585,Top,23,11,4497.47,19.725745614035088,528,8.969298245614034,155,8.517935606060606,0.625
14671,0.0,0.17355157019077258,427.5431199105371,74.20077978473547,Medium,458,2,1127.45,20.49909090909091,477,10.381818181818181,48,2.3636268343815514,0.12578616352201258
17049,3053.3300000000027,0.8202513047868394,1049.246818881937,860.6460722313494,Top,27,15,6894.150000000001,18.335505319148936,555,7.13563829787234,238,12.421891891891892,0.8108108108108109
16457,0.0,0.2860934673436632,250.91349919432056,71.78471298783461,Medium,127,1,208.36,23.151111111111113,127,15.555555555555555,9,1.6406299212598425,0.23622047244094488
12574,0.0,0.26737056250934443,220.05146383008315,58.83528366525399,Low,225,1,218.45,19.85909090909091,225,5.545454545454546,11,0.9708888888888888,0.13333333333333333
17082,1366.9099999999999,0.44402374197537314,749.3335481529587,332.72188603856017,Top,227,5,3365.12,29.779823008849558,634,15.867256637168142,74,5.307760252365931,0.23659305993690852
12887,0.0,0.26897511407206515,236.5975996938636,63.63886636683377,Low,293,1,222.4,17.107692307692307,293,7.6923076923076925,13,0.7590443686006826,0.10238907849829351
14750,0.0,0.148104909457282,228.17951011326738,33.794505685332425,Low,645,1,112.03,3.5009375,645,2.03125,32,0.17368992248062015,0.046511627906976744
17495,497.56,0.26580345795193516,311.91435578326065,82.90791435204086,Medium,300,1,309.16,14.721904761904764,300,6.571428571428571,21,1.0305333333333335,0.1
16762,1187.2300000000005,0.5713304580134635,455.6567238182136,260.3305647159742,High,53,1,314.15000000000003,24.165384615384617,53,11.0,13,5.927358490566038,0.5660377358490566
17995,0.0,0.3221045156273209,285.0783819624374,91.82503413783127,Medium,191,3,495.48,17.08551724137931,296,9.068965517241379,28,1.673918918918919,0.30405405405405406
12664,2924.3999999999996,0.4260318524491906,654.718594831448,278.93097578897283,High,53,5,3145.64,120.98615384615384,636,30.653846153846153,10,4.945974842767296,0.2358490566037736
13403,75.0,0.208755147569875,196.21420433294855,40.96072518083029,Low,297,2,154.5,25.75,632,11.666666666666666,6,0.2444620253164557,0.0949367088607595
13804,1092.3799999999997,0.782025510027483,666.666775901796,521.3504254429797,Top,6,6,2116.14,17.6345,346,10.583333333333334,107,6.116011560693641,0.5202312138728323
13993,1218.9499999999996,0.8375913004898372,953.5765793124448,798.707447182961,Top,10,16,5556.76,23.848755364806866,646,8.103004291845494,108,8.601795665634675,0.7430340557275541
15512,0.0,0.30224552057648973,186.2807669708876,56.3025273865037,Low,65,4,331.58,10.361875,585,7.34375,29,0.5668034188034188,0.20512820512820512
17290,525.2399999999998,0.36597348198849067,292.05978161696993,106.88613522716066,Medium,291,6,976.2,9.665346534653466,635,7.356435643564357,96,1.5373228346456693,0.28346456692913385
13808,1024.5599999999997,0.6916028306598119,606.350933787314,419.35402218052656,Top,3,2,723.1,20.66,6,9.257142857142858,33,120.51666666666667,10.0
16099,139.80000000000007,0.5765976203145664,406.0634954020921,234.13524514546117,High,47,6,1433.4,23.11935483870968,556,14.32258064516129,41,2.578057553956835,0.3237410071942446
14599,0.0,0.347178969721407,304.5167920499164,105.7218261267579,Medium,299,2,474.54,5.787073170731707,418,3.597560975609756,77,1.135263157894737,0.14354066985645933
15502,4429.399999999996,0.7767486385670515,1638.775168364924,1272.916380944945,Top,33,7,9564.07,29.887718749999998,464,16.83125,216,20.612219827586205,0.4525862068965517
16132,0.0,0.19781469402028617,339.43816151388677,67.14585605867799,Low,453,2,664.1999999999999,39.07058823529411,537,16.470588235294116,14,1.2368715083798882,0.111731843575419
15840,113.82,0.371360391377995,299.3741249795013,111.17569222083239,Medium,82,1,241.74,14.22,82,15.058823529411764,17,2.948048780487805,0.36585365853658536
15705,0.0,0.307664993648964,212.59285926105449,65.40738069436742,Low,110,1,143.1,23.849999999999998,110,10.333333333333334,6,1.3009090909090908,0.27272727272727276
15069,0.0,0.4994280024096166,750.3777510800122,374.759661274511,Top,88,1,1109.53,15.850428571428571,88,7.428571428571429,70,12.608295454545454,0.34090909090909094
15407,315.71,0.5265184396006469,352.05444548232634,185.3631572898255,High,93,3,740.73,11.947258064516129,214,5.306451612903226,62,3.461355140186916,0.4205607476635514
18210,2478.980000000001,0.2768500501130729,206.22182728707548,57.09252321883631,Low,176,2,289.85,19.323333333333334,292,10.866666666666667,14,0.99263698630137,0.20547945205479454
13511,0.0,0.13262452160339566,360.2320299745655,47.77560064159683,Low,586,1,282.76,56.552,586,12.0,5,0.4825255972696246,0.051194539249146756
17553,0.0,0.36685706623715375,704.765220154188,258.5481010517472,High,39,4,3757.6,626.2666666666667,520,381.3333333333333,2,7.226153846153846,0.23076923076923078
17050,0.0,0.8028628981433903,766.4158471139219,615.3268481969048,Top,5,11,4691.79,13.142268907563025,591,6.8655462184873945,193,7.938730964467005,0.5583756345177665
14574,0.0,0.14522837116407974,253.71565893874327,36.84671188649487,Low,642,1,143.70000000000002,13.063636363636364,642,5.7272727272727275,11,0.2238317757009346,0.04672897196261683
15313,0.0,0.383858227517292,142.43424906850888,54.67455838519432,Low,19,1,52.0,52.0,19,25.0,1,2.736842105263158,1.5789473684210527
16473,0.0,0.40372776375344127,259.80957946293495,104.89234051829273,Medium,74,4,470.83,16.815357142857142,283,10.571428571428571,26,1.6637102473498233,0.42402826855123676
13728,219.1200000000001,0.7703491168188664,411.49233112402055,316.9927538591258,High,16,15,2636.05,17.45728476821192,639,7.71523178807947,68,4.1252738654147105,0.704225352112676
15412,0.0,0.30772027082477765,237.9426209302823,73.21976775342387,Medium,80,1,190.53,19.053,80,10.8,10,2.381625,0.375
14384,0.0,0.12774432216232598,212.38537139258761,27.131025305739964,Low,410,1,58.5,19.5,410,10.0,3,0.14268292682926828,0.07317073170731708
17931,0.0,0.8080742762438111,603.5881031899298,487.74401963457734,Top,43,14,3437.29,9.628263305322129,570,5.42577030812325,274,6.030333333333333,0.7368421052631579
17338,1436.9100000000005,0.8210764924202838,1751.335744581936,1437.9806102116022,Top,23,16,10705.66,9.087996604414261,548,4.33106960950764,538,19.53587591240876,0.8759124087591241
